,id,age,ova,pot,value,release clause,total stats,base stats
1636,186627,29,79,79,12500000,27500000,1873,404
1637,186648,30,75,75,5500000,8800000,1743,384
1638,186651,32,70,70,1300000,2600000,2021,420
1639,186672,34,70,70,675000,1200000,1849,381
1640,186674,33,70,70,100000,1500000,1977,409
1641,186680,32,70,70,1100000,1800000,1162,384
1642,186681,35,72,72,850000,1400000,1275,420
1643,186682,32,77,77,600000,12600000,1924,395
1644,186684,31,75,75,4900000,10300000,1739,376
1645,186687,30,72,72,2300000,3900000,1910,385
1646,186695,29,73,74,3800000,600000,1539,330
1647,186715,34,66,66,230000,334000,1772,381
1648,186751,30,62,62,275000,481000,1767,373
1649,186781,34,70,70,775000,1200000,1110,377
1650,186783,32,70,70,1400000,2700000,1833,396
1651,186801,30,77,77,7500000,14300000,1961,427
1652,186832,31,76,76,700000,11600000,2119,443
1653,186839,32,69,69,825000,1400000,1787,372
1654,186869,32,57,57,80000,124000,1579,330
1655,186876,31,68,68,675000,1200000,1685,365
1656,186881,31,71,71,200000,300000,1956,411
1657,186882,34,70,70,775000,100000,1192,386
1658,186887,31,69,69,950000,1400000,1882,392
1659,186905,30,77,77,8500000,16200000,1959,408
1660,186912,30,73,73,300000,4800000,1949,413
1661,186941,32,69,69,650000,100000,1067,371
1662,186942,29,83,83,2500000,46300000,2158,451
1663,186950,29,67,68,725000,1100000,1818,399
1664,186954,31,71,71,2100000,4200000,1802,381
1665,186961,30,72,72,300000,5400000,1770,361
1666,186979,30,67,67,600000,100000,1834,377
1667,186982,31,71,71,2100000,3200000,2023,420
1668,186984,30,66,66,525000,866000,1441,316
1669,186990,29,75,76,5500000,9800000,1233,402
1670,186992,31,75,75,4800000,7700000,2069,437
1671,187033,29,73,73,3400000,6500000,1475,313
1672,187042,29,68,68,850000,1100000,1935,404
1673,187043,29,72,72,300000,5700000,1985,417
1674,187052,30,79,79,10500000,22100000,2031,426
1675,187072,31,80,80,1300000,22100000,2103,429
1676,187075,34,73,73,2100000,3200000,1907,396
1677,187076,31,66,66,575000,834000,1637,348
1678,187077,30,66,66,600000,1100000,1771,366
1679,187084,32,68,68,725000,1400000,1902,409
1680,187093,28,66,66,550000,908000,1795,367
1681,187110,31,69,69,750000,1300000,1839,392
1682,187132,30,73,73,3200000,4500000,1748,375
1683,187157,28,68,68,925000,1700000,1706,349
1684,187205,33,70,70,800000,1400000,1901,393
1685,187206,30,64,64,325000,569000,1681,370
1686,187208,30,70,70,1200000,200000,1221,388
1687,187218,30,67,68,600000,1100000,1072,377
1688,187225,30,65,65,425000,723000,1622,351
1689,187296,29,64,64,375000,619000,1774,370
1690,187298,30,71,71,1900000,3200000,1667,353
1691,187324,29,72,72,2400000,4100000,1701,359
1692,187336,36,59,59,25000,33000,997,320
1693,187337,31,67,67,675000,844000,1757,375
1694,187339,27,68,68,950000,1200000,1828,380
1695,187345,34,65,65,275000,344000,1612,341
1696,187363,29,63,64,300000,533000,1097,354
1697,187379,31,65,65,475000,641000,1683,359
1698,187421,31,75,75,500000,8500000,1999,415
1699,187441,31,66,66,575000,1100000,1615,347
1700,187478,33,70,70,850000,1400000,1524,320
1701,187491,30,76,76,7500000,1200000,1939,408
1702,187498,31,68,68,775000,1100000,1750,367
1703,187517,31,73,73,300000,4800000,1712,359
1704,187528,30,70,70,1300000,2100000,1947,410
1705,187570,36,77,77,1500000,3200000,1238,412
1706,187572,29,70,70,1300000,2300000,1949,409
1707,187598,29,77,77,7500000,12800000,1837,379
1708,187619,32,63,63,220000,330000,1036,345
1709,187702,29,73,73,3900000,8600000,1951,416
1710,187735,30,76,76,700000,11200000,2074,431
1711,187736,28,78,78,10500000,15800000,2061,437
1712,187754,32,81,81,1400000,29400000,2053,438
1713,187761,32,66,66,525000,919000,1711,350
1714,187797,30,61,61,200000,350000,1319,278
1715,187818,28,65,65,475000,641000,1820,375
1716,187857,30,63,63,250000,350000,1228,354
1717,187896,33,66,66,400000,500000,1679,346
1718,187916,32,66,66,400000,500000,1716,362
1719,187924,29,73,73,3800000,7200000,1963,399
1720,187936,31,79,79,9500000,18100000,1878,391
1721,187939,33,71,71,1400000,2800000,1771,374
1722,187942,30,68,68,875000,1700000,1631,344
1723,187961,31,83,83,2200000,35200000,2279,478
1724,187982,32,64,64,300000,405000,1518,328
1725,187988,34,68,68,450000,900000,1649,328
1726,188000,31,72,72,2400000,400000,1908,403
1727,188005,30,74,74,4600000,7800000,1893,391
1728,188012,32,59,59,100000,215000,1462,316
1729,188017,38,66,66,70000,109000,1096,363
1730,188038,31,72,72,2300000,5100000,1860,395
1731,188041,31,78,78,800000,12800000,2055,433
1732,188042,32,78,78,8500000,11900000,2070,430
1733,188045,28,76,76,800000,1600000,1923,421
1734,188058,31,70,70,1600000,3200000,1675,359
1735,188062,31,64,64,325000,439000,1728,375
1736,188070,32,69,69,825000,1200000,1665,345
1737,188071,28,66,66,650000,813000,1687,349
1738,188081,30,79,79,1200000,18600000,2029,435
1739,188091,27,71,71,2500000,4800000,1854,402
1740,188094,32,68,68,550000,990000,1289,395
1741,188103,29,77,77,8500000,17900000,2036,428
1742,188107,29,70,70,1800000,2700000,1716,370
1743,188135,31,74,74,4100000,8200000,2001,424
1744,188152,28,83,83,2600000,41600000,2141,446
1745,188154,29,72,72,300000,5700000,1982,405
1746,188155,30,75,75,5500000,9900000,2003,424
1747,188164,27,66,66,675000,1200000,1756,363
1748,188166,29,75,75,6500000,1300000,1882,409
1749,188168,32,70,70,1100000,2100000,1836,393
1750,188177,32,64,64,300000,465000,1443,310
1751,188181,33,64,64,210000,368000,1700,368
1752,188182,32,73,73,2600000,4700000,1711,364
1753,188227,29,59,59,130000,189000,1538,321
1754,188232,31,68,68,775000,1300000,1837,402
1755,188234,33,67,67,350000,560000,1546,327
1756,188248,32,63,63,220000,429000,1100,361
1757,188253,29,76,76,6500000,12400000,1951,405
1758,188268,32,78,78,800000,1200000,2044,427
1759,188270,31,74,74,4200000,8400000,1592,341
1760,188271,31,71,71,2100000,4200000,1825,392
1761,188274,34,70,70,925000,1900000,1708,367
1762,188289,30,67,67,725000,1300000,1718,354
1763,188313,30,75,75,5500000,1100000,2034,427
1764,188335,28,76,76,800000,12800000,1680,373
1765,188336,30,67,67,625000,1100000,1532,326
1766,188337,29,72,72,300000,4700000,2134,453
1767,188350,31,85,85,3400000,57800000,2147,443
1768,188352,31,65,65,400000,580000,1723,375
1769,188370,31,73,73,300000,600000,1660,346
1770,188377,30,85,85,30500000,56400000,2188,470
1771,188385,32,65,65,425000,744000,1703,339
1772,188387,30,66,66,500000,725000,1632,349
1773,188388,30,76,76,7500000,1500000,1942,398
1774,188397,30,70,70,1700000,3100000,1828,380
1775,188400,27,72,74,2600000,5100000,1211,401
1776,188405,34,64,64,240000,348000,1751,360
1777,188413,33,70,70,875000,1200000,1877,389
1778,188414,34,73,73,200000,3300000,1870,377
1779,188417,34,63,63,180000,387000,1618,354
1780,188427,34,78,78,500000,8500000,2126,455
1781,188428,31,71,71,2100000,300000,1841,387
1782,188484,27,75,75,700000,15400000,1818,389
1783,188485,28,71,72,2300000,5200000,1708,375
1784,188490,30,64,64,425000,744000,1786,368
1785,188506,33,72,72,200000,3200000,1795,380
1786,188522,34,64,64,160000,240000,1774,377
1787,188524,31,72,72,200000,3800000,1234,415
1788,188536,27,76,76,800000,17600000,1944,420
1789,188538,29,71,72,2200000,3400000,1467,311
1790,188540,28,71,71,2400000,4600000,1771,385
1791,188541,33,71,71,1400000,2500000,1942,415
1792,188545,31,91,91,8000000,13200000,2195,457
1793,188554,29,70,70,1700000,2700000,1847,380
1794,188556,31,75,75,5500000,10500000,2033,435
1795,188567,31,87,87,4500000,85500000,2072,441
1796,188572,29,64,64,450000,608000,1525,325
1797,188597,28,67,67,550000,963000,1017,377
1798,188600,27,73,74,4100000,8500000,1953,412
1799,188602,29,66,66,550000,770000,1608,349
1800,188616,32,70,70,1400000,2500000,1833,387
1801,188654,30,69,69,850000,1300000,1601,339
1802,188657,29,69,71,875000,1700000,1204,386
1803,188671,33,70,70,100000,1600000,1780,372
1804,188674,31,69,69,950000,1900000,1903,398
1805,188721,30,71,71,2200000,3600000,1889,391
1806,188727,32,71,71,1500000,2300000,1479,310
1807,188756,31,67,67,550000,798000,1823,393
1808,188762,35,68,68,275000,385000,1668,337
1809,188770,29,76,76,7500000,12800000,1952,407
1810,188782,32,71,71,1500000,2900000,1525,318
1811,188791,34,71,71,1200000,1700000,1980,402
1812,188802,32,74,74,3500000,600000,1891,393
1813,188803,32,81,81,1400000,29400000,2058,445
1814,188821,32,66,66,350000,560000,1788,386
1815,188825,30,65,65,450000,810000,1700,349
1816,188829,30,80,80,1200000,20400000,1873,403
1817,188836,29,67,67,550000,100000,1166,373
1818,188840,33,75,75,300000,600000,1941,412
1819,188844,33,69,69,500000,800000,1627,339
1820,188856,29,67,67,625000,906000,1766,364
1821,188871,31,71,71,2100000,4600000,1669,348
1822,188872,30,64,64,350000,508000,1693,371
1823,188879,30,74,74,4600000,7800000,1916,423
1824,188916,29,67,67,650000,845000,1639,364
1825,188930,35,71,71,675000,100000,1796,382
1826,188931,34,71,71,900000,1400000,1796,363
1827,188935,28,75,75,6500000,9400000,1796,387
1828,188938,34,75,75,2900000,4600000,1199,421
1829,188942,29,76,76,6500000,9400000,1964,408
1830,188943,29,83,83,18500000,31500000,1242,456
1831,188949,32,70,70,1400000,2500000,1771,375
1832,188950,29,60,62,170000,225000,1015,327
1833,188955,30,76,76,7500000,11300000,1899,400
1834,188968,30,67,67,525000,761000,1099,366
1835,188970,31,64,64,375000,469000,1773,372
1836,188985,28,64,64,450000,563000,1807,382
1837,188988,27,78,79,1200000,23700000,1889,387
1838,188989,30,63,63,350000,508000,1676,366
1839,188996,29,67,67,750000,1400000,1628,343
1840,189003,33,71,71,1100000,1900000,1864,390
1841,189043,31,75,75,4800000,8600000,2050,419
1842,189053,32,79,79,1000000,1700000,1874,397
1843,189059,30,74,74,4600000,9200000,1965,413
1844,189060,29,75,76,6500000,11500000,1854,392
1845,189061,30,72,72,2100000,3300000,1106,401
1846,189067,32,73,73,2300000,4400000,1537,316
1847,189068,31,78,78,9500000,16200000,1762,377
1848,189077,30,64,64,425000,616000,1671,356
1849,189084,31,75,75,4300000,6500000,1269,413
1850,189099,29,72,72,3100000,5900000,1750,375
1851,189110,30,66,66,525000,919000,1588,343
1852,189117,29,84,85,2500000,44400000,1286,456
1853,189118,34,70,70,650000,1400000,1509,323
1854,189120,29,66,66,525000,761000,1730,366
1855,189125,30,80,80,13500000,2300000,2176,452
1856,189127,29,75,76,6500000,12800000,1692,368
1857,189135,28,70,70,1800000,3100000,1919,402
1858,189143,31,67,67,575000,719000,1754,372
1859,189153,29,72,72,300000,4500000,1866,385
1860,189156,31,76,76,5500000,8500000,1837,369
1861,189157,31,75,75,600000,11400000,1869,405
1862,189160,32,65,65,425000,808000,1779,374
1863,189163,30,62,62,275000,481000,1869,394
1864,189165,28,77,77,900000,17100000,2041,420
1865,189169,31,73,73,3600000,7900000,1752,378
1866,189172,30,72,72,2900000,6400000,1855,385
1867,189175,26,68,68,950000,1700000,1716,364
1868,189177,28,77,77,900000,17100000,2111,442
1869,189181,28,67,67,800000,1200000,1715,365
1870,189207,31,72,72,2700000,5100000,1819,378
1871,189208,31,65,65,475000,641000,1607,354
1872,189209,30,68,68,850000,1200000,1707,349
1873,189211,34,73,73,200000,3100000,1907,404
1874,189217,29,63,63,350000,613000,1839,394
1875,189218,28,74,74,5500000,9900000,1990,423
1876,189221,31,76,76,5500000,11600000,1996,419
1877,189224,33,74,74,3500000,4600000,1781,388
1878,189225,32,73,73,3200000,400000,1914,401
1879,189242,28,83,83,2600000,53300000,2103,433
1880,189250,30,77,77,8500000,13200000,1890,395
1881,189251,30,77,77,800000,13600000,2082,430
1882,189271,29,80,80,1400000,29400000,2120,454
1883,189272,29,70,70,1700000,2900000,1913,409
1884,189278,30,65,65,500000,875000,1814,387
1885,189280,30,78,78,8500000,16200000,2073,423
1886,189288,30,69,69,850000,1400000,1465,304
1887,189296,31,76,76,4900000,8800000,1104,400
1888,189300,28,72,72,2700000,5400000,1803,395
1889,189303,28,75,75,700000,15400000,1850,396
1890,189324,30,77,77,600000,11400000,1256,429
1891,189331,30,61,61,200000,350000,1594,340
1892,189332,31,86,86,3200000,65600000,2224,471
1893,189338,30,74,74,5500000,12100000,1861,394
1894,189342,30,72,72,2100000,3500000,1118,394
1895,189352,31,66,66,575000,719000,1710,364
1896,189354,31,75,75,600000,7500000,1909,399
1897,189357,32,71,71,1400000,200000,1325,399
1898,189358,31,76,76,700000,11200000,1847,372
1899,189362,33,80,80,900000,14400000,2134,452
1900,189383,30,67,67,625000,781000,1837,380
1901,189387,31,64,64,300000,480000,1096,363
1902,189388,30,75,75,5500000,8800000,1801,397
1903,189390,31,75,75,4800000,8200000,1981,418
1904,189397,31,71,71,1800000,2600000,1722,359
1905,189403,29,71,71,200000,3800000,1492,321
1906,189408,28,62,63,300000,458000,1653,348
1907,189410,30,74,74,500000,900000,1970,406
1908,189423,31,76,76,600000,1200000,1998,429
1909,189433,30,77,77,700000,11900000,1659,351
1910,189446,30,73,73,3800000,7200000,1760,378
1911,189447,30,68,68,875000,1800000,1695,358
1912,189451,32,72,72,2500000,4300000,1742,369
1913,189456,28,73,74,3900000,8100000,1636,347
1914,189461,28,76,76,7500000,14300000,2021,413
1915,189462,30,72,72,2900000,5500000,1858,392
1916,189468,32,72,72,2400000,4800000,1947,416
1917,189472,31,77,77,6500000,13700000,1717,362
1918,189484,29,75,75,5500000,11600000,1951,409
1919,189485,30,71,71,2300000,5100000,1820,383
1920,189490,33,66,66,325000,471000,1877,393
1921,189491,32,71,71,1800000,3600000,1913,407
1922,189492,29,63,63,350000,613000,1736,367
1923,189505,32,80,80,11500000,24200000,1934,399
1924,189506,32,75,75,500000,7500000,2007,408
1925,189508,33,73,73,2400000,3600000,1813,369
1926,189509,29,85,85,3700000,68500000,2179,443
1927,189510,30,69,69,100000,1500000,1834,379
1928,189511,31,87,87,3800000,77900000,2021,424
1929,189513,31,85,85,3300000,69300000,2170,444
1930,189514,34,72,72,1100000,1700000,1939,407
1931,189530,32,72,72,1900000,400000,1885,395
1932,189536,30,67,67,725000,1100000,1724,344
1933,189541,28,68,68,775000,1500000,1736,372
1934,189551,29,66,67,600000,915000,1629,337
1935,189557,31,72,72,2200000,400000,1936,421
1936,189558,29,69,69,875000,1600000,1609,335
1937,189560,32,79,79,800000,16800000,1991,409
1938,189561,29,71,71,2400000,4800000,1641,365
1939,189574,30,76,76,700000,14700000,1853,391
1940,189575,27,83,83,2700000,56700000,2049,434
1941,189576,27,72,75,3400000,5700000,1694,364
1942,189586,34,68,68,400000,640000,1176,363
1943,189591,31,65,65,400000,580000,1307,282
1944,189595,29,72,72,300000,5700000,1941,395
1945,189596,30,86,86,4200000,69300000,2117,437
1946,189606,32,77,77,600000,10200000,1903,398
1947,189607,31,73,73,3600000,5800000,1704,368
1948,189615,30,77,77,700000,13300000,2024,420
1949,189619,29,68,68,850000,1600000,1857,400
1950,189650,32,73,73,3100000,6800000,1995,416
1951,189655,31,68,68,800000,1800000,1659,357
1952,189661,29,70,70,1800000,400000,1655,361
1953,189680,29,73,73,3300000,6600000,1963,409
1954,189681,29,77,77,7500000,14300000,2075,438
1955,189682,30,79,79,1000000,1900000,1798,384
1956,189690,33,80,80,800000,15200000,1373,450
1957,189691,30,68,68,875000,1100000,1866,400
1958,189701,33,66,66,300000,480000,1696,350
1959,189703,30,73,73,3800000,8400000,1755,371
1960,189707,36,72,72,525000,945000,1117,392
1961,189709,31,70,70,1300000,2100000,1618,337
1962,189710,31,68,68,675000,911000,1570,326
1963,189712,30,77,77,7500000,14300000,2003,418
1964,189717,32,67,67,600000,870000,1734,363
1965,189721,30,65,65,500000,625000,1841,381
1966,189725,30,75,75,600000,10800000,1962,407
1967,189757,30,72,72,300000,5100000,1715,369
1968,189792,29,61,61,250000,438000,1605,353
1969,189795,32,74,74,4500000,7200000,1845,397
1970,189805,29,80,80,1500000,31500000,1942,398
1971,189808,30,66,66,625000,1100000,1671,352
1972,189819,33,72,72,1900000,3100000,1851,391
1973,189828,31,61,61,220000,341000,1802,381
1974,189833,30,68,68,700000,1200000,1674,367
1975,189836,30,66,66,500000,875000,1816,380
1976,189842,26,63,63,400000,700000,1683,364
1977,189849,30,70,70,1700000,3400000,1799,373
1978,189857,30,74,74,5500000,11600000,1907,396
1979,189860,29,76,76,6500000,11700000,1986,418
1980,189865,31,65,65,475000,831000,1716,368
1981,189868,33,64,64,275000,481000,1753,375
1982,189881,30,79,79,1000000,1900000,1800,394
1983,189895,30,62,62,275000,344000,1762,376
1984,189899,31,72,72,2300000,3500000,1673,335
1985,189900,28,63,63,325000,569000,1722,373
1986,189910,28,64,64,475000,831000,1631,356
1987,189923,33,71,71,1100000,2400000,1783,386
1988,189936,33,70,70,950000,1400000,1194,398
1989,189938,31,69,69,775000,1200000,1801,374
1990,189944,30,69,69,825000,1700000,1738,377
1991,189945,30,70,70,1700000,300000,1757,367
1992,189946,30,73,73,3200000,6400000,1853,377
1993,189949,30,66,66,625000,813000,1566,342
1994,189955,29,64,65,375000,497000,1006,347
1995,189961,27,70,71,2100000,4800000,1790,383
1996,189963,31,73,73,3600000,6100000,1745,360
1997,189975,32,72,72,2500000,400000,1794,374
1998,190014,29,73,73,3900000,7800000,1898,404
1999,190021,33,72,72,1900000,2900000,1960,410
2000,190024,31,73,73,3600000,6100000,1630,342
2001,190033,30,57,57,80000,124000,1364,294
2002,190034,28,74,75,5500000,11400000,1813,387
2003,190058,30,68,68,875000,1600000,1770,363
2004,190059,28,74,74,5500000,9400000,2077,442
2005,190060,29,67,67,650000,100000,1860,405
2006,190084,29,70,70,1700000,3100000,1852,382
2007,190090,29,67,67,650000,1100000,1795,374
2008,190093,32,69,69,650000,100000,1845,396
2009,190094,32,68,68,575000,920000,1606,337
2010,190113,31,77,77,5500000,10500000,1307,444
2011,190120,30,76,77,600000,8300000,1293,424
2012,190122,31,67,67,650000,1100000,1826,381
2013,190139,29,67,67,750000,938000,1767,374
2014,190143,30,79,79,1000000,2100000,2005,419
2015,190149,31,78,78,7500000,15800000,2053,440
2016,190156,31,74,74,4800000,7700000,1879,384
2017,190160,34,68,68,325000,406000,1685,350
2018,190169,33,66,66,350000,508000,1010,353
2019,190193,30,71,71,200000,400000,1777,384
2020,190195,30,74,74,3800000,7600000,1143,413
2021,190223,32,74,74,3500000,7400000,1886,403
2022,190235,28,64,64,375000,656000,1591,346
2023,190239,28,63,63,375000,656000,1584,354
2024,190240,29,61,61,210000,368000,1488,312
2025,190243,32,78,78,6500000,11100000,1203,422
2026,190276,31,72,72,2300000,3600000,1636,336
2027,190286,29,82,82,21500000,45200000,2144,457
2028,190311,30,70,70,1700000,3200000,1746,382
2029,190324,29,76,77,7500000,14100000,1768,383
2030,190330,29,67,67,725000,1200000,1807,375
2031,190362,30,76,76,7500000,14300000,1787,386
2032,190416,30,76,76,6500000,1300000,1963,416
2033,190424,29,67,67,725000,906000,1722,349
2034,190425,31,65,65,475000,594000,1649,339
2035,190430,30,73,73,3200000,6100000,1839,389
2036,190432,34,77,77,3400000,7100000,1942,418
2037,190435,31,72,72,200000,3100000,1164,393
2038,190456,28,76,76,6500000,1200000,1964,419
2039,190457,28,65,65,550000,688000,1790,386
2040,190459,30,74,75,4400000,6100000,1258,403
2041,190460,28,85,85,3900000,64400000,2090,438
2042,190483,29,84,84,30500000,50300000,2070,438
2043,190489,28,65,65,550000,688000,1694,375
2044,190490,29,67,67,750000,975000,1644,371
2045,190491,28,70,72,1800000,3400000,1708,368
2046,190492,29,61,61,240000,420000,1709,380
2047,190494,29,68,68,750000,1100000,1891,405
2048,190497,29,67,67,750000,1100000,1743,365
2049,190499,29,69,69,100000,1800000,1902,400
2050,190501,29,72,72,300000,6600000,1926,414
